timestamp,source_entity,destination_entity,source_port,destination_port,protocol,bytes,packets,duration,tcp_flags,syn_count,ack_count,iat_mean,bidirectional_ratio,failed_auth,ttl,tcp_window_size,fragment_flags,retransmission
2026-01-01T00:27:47.971Z,host-08,web-proxy,41989,80,6,1541,26,1.491,SYN ACK,1,25,0.0866,0.743,0,64,8192,16384,0
2026-01-01T00:27:50.000Z,host-06,auth-service,58520,88,6,180,3,1.184,SYN ACK RST,1,2,0.1001,0.686,1,64,65535,16384,0
2026-01-01T00:28:00.000Z,host-06,server-03,56406,5985,6,27638,99,0.558,SYN ACK PSH,1,98,0.0966,0.761,0,64,65535,16384,0
2026-01-01T00:28:00.223Z,host-02,file-server,55398,53,6,2322,25,0.873,SYN ACK,1,24,0.1029,0.688,0,64,65535,16384,1
2026-01-01T00:28:05.865Z,host-06,auth-service,43065,443,6,2854,5,1.394,SYN ACK,1,4,0.1105,0.742,0,64,8192,16384,0
2026-01-01T00:28:06.098Z,host-05,auth-service,53189,53,6,990,17,1.176,SYN ACK,1,16,0.1045,0.607,0,64,65535,16384,0
2026-01-01T00:28:07.000Z,host-06,host-04,50751,445,6,13843,84,1.363,SYN ACK PSH,1,83,0.1782,0.771,0,64,64240,16384,0
2026-01-01T00:28:10.520Z,host-01,web-proxy,45632,443,6,1877,17,1.025,SYN ACK,1,16,0.1176,0.852,0,64,8192,16384,0
2026-01-01T00:28:12.179Z,host-08,web-proxy,54797,8443,6,4539,13,0.964,SYN ACK,1,12,0.0708,0.515,0,64,65535,16384,0
2026-01-01T00:28:14.000Z,host-06,server-03,50137,445,6,20578,50,0.766,SYN ACK PSH,1,49,0.1459,0.709,0,64,65535,16384,0
2026-01-01T00:28:53.474Z,host-01,web-proxy,41025,8443,6,4187,12,0.71,SYN ACK,1,11,0.1113,0.77,0,64,29200,16384,0
2026-01-01T00:28:57.756Z,host-08,auth-service,59403,8443,6,400,26,0.964,SYN ACK,1,25,0.099,0.662,0,64,64240,16384,0
2026-01-01T00:29:00.000Z,host-06,server-03,46209,3389,6,14731,95,1.107,SYN ACK PSH,1,94,0.1299,0.608,0,64,29200,16384,0
2026-01-01T00:29:07.000Z,host-06,host-01,48070,445,6,25408,107,1.579,SYN ACK PSH,1,106,0.1056,0.728,0,64,29200,16384,0
2026-01-01T00:29:11.552Z,host-07,web-proxy,48593,443,6,2960,22,0.507,SYN ACK,1,21,0.1054,0.84,0,64,65535,16384,0
2026-01-01T00:29:14.000Z,host-06,server-03,59385,5985,6,39299,88,1.226,SYN ACK PSH,1,87,0.1142,0.89,0,64,8192,16384,0
2026-01-01T00:29:19.254Z,host-04,file-server,51923,53,6,5703,14,1.188,SYN ACK,1,13,0.0653,0.719,0,64,65535,16384,0
2026-01-01T00:29:19.871Z,host-03,web-proxy,48168,80,6,1962,23,1.147,SYN ACK,1,22,0.1239,0.618,0,64,65535,16384,0
2026-01-01T00:29:23.108Z,host-07,file-server,53628,53,6,4232,24,0.768,SYN ACK,1,23,0.0518,0.723,0,64,64240,16384,1
2026-01-01T00:29:27.870Z,host-07,auth-service,48000,80,6,1773,30,1.408,SYN ACK,1,29,0.0774,0.677,0,64,8192,16384,0
2026-01-01T00:29:35.820Z,host-04,web-proxy,57522,8443,6,3787,7,0.977,SYN ACK,1,6,0.0707,0.876,0,64,64240,16384,0
2026-01-01T00:29:42.889Z,host-04,file-server,47058,80,6,2688,21,0.681,SYN ACK,1,20,0.126,0.832,0,64,64240,16384,0
2026-01-01T00:30:00.000Z,host-06,server-03,40286,5985,6,24717,65,1.003,SYN ACK PSH,1,64,0.0846,0.93,0,64,8192,16384,0
2026-01-01T00:30:03.660Z,host-06,file-server,49470,53,6,3010,14,1.552,SYN ACK,1,13,0.1126,0.767,0,64,65535,16384,0
2026-01-01T00:30:07.000Z,host-06,host-08,56078,5985,6,12678,96,0.705,SYN ACK PSH,1,95,0.1054,0.717,0,64,65535,16384,0
2026-01-01T00:30:07.167Z,host-01,web-proxy,46218,53,6,942,13,1.207,SYN ACK,1,12,0.0702,0.939,0,64,64240,16384,0
2026-01-01T00:30:11.098Z,host-03,file-server,52752,80,6,1343,28,1.403,SYN ACK,1,27,0.0985,0.717,0,64,64240,16384,1
2026-01-01T00:30:14.000Z,host-06,server-03,57516,3389,6,43649,87,0.583,SYN ACK PSH,1,86,0.1059,0.616,0,64,65535,16384,0
2026-01-01T00:30:15.774Z,host-08,file-server,51225,8443,6,4281,7,1.432,SYN ACK,1,6,0.1169,0.806,0,64,65535,16384,0
2026-01-01T00:30:16.417Z,host-01,file-server,51830,8443,6,4449,13,1.606,SYN ACK,1,12,0.0759,0.744,0,64,29200,16384,0
2026-01-01T00:30:23.275Z,host-05,web-proxy,58183,53,6,1736,9,0.948,SYN ACK,1,8,0.1203,0.635,0,64,8192,16384,0
2026-01-01T00:30:34.816Z,host-04,web-proxy,40595,8443,6,5077,9,1.079,SYN ACK,1,8,0.1039,0.669,0,64,64240,16384,1
2026-01-01T00:30:37.578Z,host-01,web-proxy,54688,8443,6,419,22,1.13,SYN ACK,1,21,0.1143,0.806,0,64,29200,16384,0
2026-01-01T00:30:38.742Z,host-03,auth-service,46795,53,6,4846,26,0.517,SYN ACK,1,25,0.0872,0.708,0,64,64240,16384,0
2026-01-01T00:30:45.877Z,host-05,file-server,51199,53,6,4055,5,1.121,SYN ACK,1,4,0.1157,0.556,0,64,8192,16384,0
2026-01-01T00:30:50.667Z,host-05,auth-service,48801,8443,6,2242,12,0.891,SYN ACK,1,11,0.1028,0.766,0,64,8192,16384,0
2026-01-01T00:31:00.000Z,host-06,server-03,51421,3389,6,35325,107,0.99,SYN ACK PSH,1,106,0.0331,0.777,0,64,64240,16384,0
2026-01-01T00:31:02.463Z,host-05,web-proxy,56526,443,6,2811,19,0.8,SYN ACK,1,18,0.0785,0.626,0,64,64240,16384,0
2026-01-01T00:31:07.000Z,host-06,host-07,48859,3389,6,43355,113,0.742,SYN ACK PSH,1,112,0.0915,0.783,0,64,65535,16384,1
2026-01-01T00:31:07.023Z,host-02,file-server,47820,443,6,4844,13,0.746,SYN ACK,1,12,0.0904,0.69,0,64,29200,16384,0
2026-01-01T00:31:09.875Z,host-05,auth-service,55325,8443,6,2105,27,1.03,SYN ACK,1,26,0.1194,0.695,0,64,8192,16384,0
2026-01-01T00:31:15.788Z,host-04,auth-service,44280,443,6,5829,19,0.394,SYN ACK,1,18,0.0952,0.611,0,64,65535,16384,0
2026-01-01T00:31:19.775Z,host-01,file-server,56524,80,6,5913,4,1.122,SYN ACK,1,3,0.0927,0.837,0,64,65535,16384,0
2026-01-01T00:31:28.276Z,host-05,auth-service,45842,80,6,3765,27,0.982,SYN ACK,1,26,0.0672,0.572,0,64,65535,16384,0
2026-01-01T00:31:37.920Z,host-07,web-proxy,40839,8443,6,1008,25,0.715,SYN ACK,1,24,0.0984,0.557,0,64,65535,16384,0
2026-01-01T00:31:41.391Z,host-03,web-proxy,42709,443,6,5063,8,0.962,SYN ACK,1,7,0.0913,0.683,0,64,29200,16384,0
2026-01-01T00:31:41.488Z,host-04,file-server,43916,80,6,5719,20,0.746,SYN ACK,1,19,0.0641,0.763,0,64,65535,16384,0
2026-01-01T00:31:44.504Z,host-07,file-server,41402,80,6,3548,8,1.024,SYN ACK,1,7,0.1272,0.707,0,64,64240,16384,1
2026-01-01T00:32:00.000Z,host-06,server-03,49780,5985,6,38758,66,0.737,SYN ACK PSH,1,65,0.1078,0.726,0,64,29200,16384,0
2026-01-01T00:32:00.071Z,host-01,auth-service,40801,80,6,5207,23,0.7,SYN ACK,1,22,0.1448,0.718,0,64,29200,16384,0
2026-01-01T00:32:07.000Z,host-06,host-03,46203,5985,6,23246,46,1.07,SYN ACK PSH,1,45,0.1089,0.619,0,64,29200,16384,0
2026-01-01T00:32:14.000Z,host-06,server-03,48180,445,6,22634,77,0.631,SYN ACK PSH,1,76,0.0249,0.7,0,64,8192,16384,0
2026-01-01T00:32:16.510Z,host-07,web-proxy,45679,80,6,4831,17,0.469,SYN ACK,1,16,0.0647,0.672,0,64,64240,16384,0
2026-01-01T00:32:21.000Z,host-06,host-06,54447,3389,6,21117,65,1.299,SYN ACK PSH,1,64,0.1256,0.709,0,64,64240,16384,0
2026-01-01T00:32:25.509Z,host-01,auth-service,54411,8443,6,750,30,0.927,SYN ACK,1,29,0.119,0.625,0,64,65535,16384,0
2026-01-01T00:32:28.000Z,host-06,server-03,55557,5985,6,51965,66,0.844,SYN ACK PSH,1,65,0.1593,0.747,0,64,65535,16384,1
2026-01-01T00:32:35.000Z,host-06,host-06,41388,445,6,24610,75,1.433,SYN ACK PSH,1,74,0.1336,0.537,0,64,65535,16384,0
2026-01-01T00:32:37.709Z,host-06,auth-service,51609,443,6,1586,12,0.966,SYN ACK,1,11,0.1542,0.535,0,64,65535,16384,0
2026-01-01T00:32:39.143Z,host-08,auth-service,48147,53,6,3243,26,0.805,SYN ACK,1,25,0.1023,0.879,0,64,64240,16384,0
2026-01-01T00:32:43.623Z,host-08,file-server,50485,53,6,3785,9,0.872,SYN ACK,1,8,0.0998,0.82,0,64,8192,16384,0
2026-01-01T00:32:45.118Z,host-01,web-proxy,42217,8443,6,4845,27,0.789,SYN ACK,1,26,0.1254,0.752,0,64,29200,16384,0
2026-01-01T00:32:48.019Z,host-04,file-server,40563,443,6,2225,19,1.42,SYN ACK,1,18,0.0737,0.77,0,64,64240,16384,0
2026-01-01T00:32:48.868Z,host-07,file-server,50982,53,6,974,14,1.3,SYN ACK,1,13,0.0235,0.965,0,64,29200,16384,1
2026-01-01T00:32:50.057Z,host-05,auth-service,51959,53,6,3545,12,1.353,SYN ACK,1,11,0.1057,0.762,0,64,29200,16384,0
2026-01-01T00:32:52.344Z,host-08,auth-service,59995,80,6,2873,10,0.694,SYN ACK,1,9,0.1596,0.609,0,64,29200,16384,0
2026-01-01T00:33:00.000Z,host-06,server-03,40969,445,6,53718,41,1.5,SYN ACK PSH,1,40,0.0987,0.75,0,64,29200,16384,0
2026-01-01T00:33:07.000Z,host-06,host-05,54673,3389,6,56897,67,1.591,SYN ACK PSH,1,66,0.1243,0.666,0,64,29200,16384,0
2026-01-01T00:33:11.871Z,host-04,web-proxy,49429,8443,6,4957,24,0.683,SYN ACK,1,23,0.1019,0.732,0,64,8192,16384,0
2026-01-01T00:33:14.000Z,host-06,server-03,43013,445,6,23939,51,0.878,SYN ACK PSH,1,50,0.0939,0.919,0,64,65535,16384,0
2026-01-01T00:33:17.715Z,host-03,file-server,48776,53,6,1090,28,1.287,SYN ACK,1,27,0.1246,0.569,0,64,65535,16384,1
2026-01-01T00:33:18.200Z,host-06,web-proxy,46163,8443,6,3203,28,0.627,SYN ACK,1,27,0.0785,0.535,0,64,64240,16384,0
2026-01-01T00:33:20.979Z,host-07,file-server,57398,80,6,1466,28,1.036,SYN ACK,1,27,0.091,0.654,0,64,29200,16384,0
2026-01-01T00:33:29.658Z,host-02,auth-service,51494,443,6,3237,12,0.788,SYN ACK,1,11,0.0976,0.918,0,64,65535,16384,0
2026-01-01T00:33:29.711Z,host-08,file-server,41128,53,6,1251,29,0.412,SYN ACK,1,28,0.1524,0.694,0,64,65535,16384,0
2026-01-01T00:33:48.314Z,host-08,file-server,54677,443,6,5914,5,1.03,SYN ACK,1,4,0.099,0.793,0,64,8192,16384,0
2026-01-01T00:33:52.904Z,host-03,auth-service,46707,443,6,2807,10,0.637,SYN ACK,1,9,0.0848,0.709,0,64,64240,16384,0
2026-01-01T00:33:56.055Z,host-04,file-server,56769,443,6,3032,27,0.558,SYN ACK,1,26,0.1326,0.581,0,64,29200,16384,0
2026-01-01T00:33:56.657Z,host-07,file-server,55273,443,6,5913,7,0.737,SYN ACK,1,6,0.1243,0.611,0,64,65535,16384,0
2026-01-01T00:33:58.385Z,host-02,auth-service,49325,443,6,4391,8,1.013,SYN ACK,1,7,0.1134,0.751,0,64,64240,16384,0
2026-01-01T00:34:00.000Z,host-06,server-03,45331,445,6,32901,95,0.842,SYN ACK PSH,1,94,0.1183,0.724,0,64,64240,16384,0
2026-01-01T00:34:04.425Z,host-03,auth-service,51625,8443,6,3018,28,1.205,SYN ACK,1,27,0.097,0.616,0,64,8192,16384,0
2026-01-01T00:34:07.000Z,host-06,host-01,55971,5985,6,45898,114,0.955,SYN ACK PSH,1,113,0.06,0.616,0,64,8192,16384,0
2026-01-01T00:34:10.772Z,host-01,auth-service,58062,8443,6,2380,18,0.842,SYN ACK,1,17,0.1237,0.926,0,64,64240,16384,0
2026-01-01T00:34:14.000Z,host-06,server-03,53375,3389,6,36464,89,0.468,SYN ACK PSH,1,88,0.1236,0.672,0,64,8192,16384,0
2026-01-01T00:34:14.608Z,host-03,auth-service,43525,80,6,1208,15,1.27,SYN ACK,1,14,0.0859,0.768,0,64,64240,16384,0
2026-01-01T00:34:21.000Z,host-06,host-07,41604,3389,6,31903,93,1.158,SYN ACK PSH,1,92,0.1512,0.776,0,64,8192,16384,0
2026-01-01T00:34:26.989Z,host-06,web-proxy,49376,8443,6,3029,27,0.485,SYN ACK,1,26,0.0628,0.6,0,64,29200,16384,1
2026-01-01T00:34:32.227Z,host-03,web-proxy,43826,443,6,484,6,1.33,SYN ACK,1,5,0.102,0.605,0,64,8192,16384,1
2026-01-01T00:34:38.497Z,host-03,web-proxy,42246,53,6,1271,21,1.122,SYN ACK,1,20,0.1683,0.839,0,64,29200,16384,0
2026-01-01T00:34:40.926Z,host-08,auth-service,44452,80,6,2188,22,1.481,SYN ACK,1,21,0.0732,0.778,0,64,64240,16384,0
2026-01-01T00:34:47.355Z,host-02,file-server,47886,8443,6,1616,19,0.718,SYN ACK,1,18,0.1107,0.661,0,64,64240,16384,0
2026-01-01T00:34:52.881Z,host-04,file-server,56274,443,6,6000,7,0.557,SYN ACK,1,6,0.1472,0.863,0,64,64240,16384,0
2026-01-01T00:34:53.880Z,host-06,file-server,58233,53,6,4921,12,0.974,SYN ACK,1,11,0.0789,0.581,0,64,64240,16384,0
2026-01-01T00:35:00.000Z,host-06,server-03,59438,5985,6,68774,102,0.737,SYN ACK PSH,1,101,0.1125,0.797,0,64,64240,16384,0
2026-01-01T00:35:01.457Z,host-08,web-proxy,55450,443,6,1142,25,0.789,SYN ACK,1,24,0.0538,0.893,0,64,64240,16384,0
2026-01-01T00:35:07.000Z,host-06,host-06,58326,445,6,41554,68,0.93,SYN ACK PSH,1,67,0.1152,0.793,0,64,64240,16384,0
2026-01-01T00:35:14.000Z,host-06,server-03,46014,3389,6,20871,115,1.061,SYN ACK PSH,1,114,0.0843,0.721,0,64,29200,16384,0
2026-01-01T00:35:17.016Z,host-05,web-proxy,46891,53,6,5457,22,1.017,SYN ACK,1,21,0.1437,0.857,0,64,64240,16384,1
2026-01-01T00:35:21.000Z,host-06,host-05,47743,445,6,35153,100,1.063,SYN ACK PSH,1,99,0.0896,0.9,0,64,64240,16384,1
2026-01-01T00:35:29.530Z,host-06,auth-service,41606,80,6,4477,13,1.566,SYN ACK,1,12,0.0878,0.746,0,64,65535,16384,0
2026-01-01T00:35:37.896Z,host-07,auth-service,59048,80,6,1715,25,0.8,SYN ACK,1,24,0.1644,0.742,0,64,65535,16384,0
2026-01-01T00:35:40.275Z,host-03,web-proxy,41238,53,6,1993,11,0.91,SYN ACK,1,10,0.1349,0.746,0,64,8192,16384,0
2026-01-01T00:35:47.059Z,host-07,file-server,44785,80,6,1884,9,0.324,SYN ACK,1,8,0.1128,0.69,0,64,8192,16384,0
2026-01-01T00:35:54.957Z,host-01,auth-service,55139,8443,6,1242,18,1.111,SYN ACK,1,17,0.1238,0.699,0,64,64240,16384,0
